team,name,salary,playerID
Miami Marlins,Joe Panik,954816,605412
Miami Marlins,Ross Detwiler,850000,446321
Miami Marlins,Sandy Alcantara,630000,645261
Miami Marlins,Jon Berti,607500,542932
Miami Marlins,Pablo Lopez,595000,641154
Miami Marlins,Jazz Chisholm,571750,0
Miami Marlins,Magneuris Sierra,571375,642423
Miami Marlins,Zach Pop,570500,647315
Miami Marlins,Trevor Rogers,570500,669432
Miami Marlins,Anthony Bender,466184,669622
Miami Marlins,Jesus Sanchez,401830,660821
Miami Marlins,Zach Thompson,368040,0
Miami Marlins,Steven Okert,294432,595345
Miami Marlins,David Hess,282164,605276
Miami Marlins,Monte Harrison,272963,656509
Milwaukee Brewers,Ryan Braun,19000000,460075
Milwaukee Brewers,Yasmani Grandal,16000000,518735
Milwaukee Brewers,Lorenzo Cain,15025000,456715
Milwaukee Brewers,Christian Yelich,9750000,592885
Milwaukee Brewers,Mike Moustakas,7050000,519058
Milwaukee Brewers,Chase Anderson,6500000,502624
Milwaukee Brewers,Eric Thames,6000000,519346
Milwaukee Brewers,Travis Shaw,4675000,543768
Milwaukee Brewers,Jimmy Nelson,3700000,519076
Milwaukee Brewers,Matt Albers,2500000,458006
Milwaukee Brewers,Hernan Perez,2500000,541650
Milwaukee Brewers,Junior Guerra,2225000,448855
Milwaukee Brewers,Gio Gonzalez,1709677,461829
Milwaukee Brewers,Manuel Pina,1600000,0
Milwaukee Brewers,Alexander Claudio,1275000,0
Milwaukee Brewers,Jordan Lyles,694386,543475
Milwaukee Brewers,Josh Hader,687600,623352
Milwaukee Brewers,Brent Suter,568300,608718
Milwaukee Brewers,Orlando Arcia,565700,606115
Milwaukee Brewers,Brandon Woodruff,561400,605540
Milwaukee Brewers,Ben Gamel,546308,592325
Milwaukee Brewers,Freddy Peralta,522020,642547
Milwaukee Brewers,Drew Pomeranz,491965,519141
Milwaukee Brewers,Adrian Houser,450584,605288
Milwaukee Brewers,Corbin Burnes,408510,669203
Milwaukee Brewers,Jay Jackson,365568,543351
Milwaukee Brewers,Ryan Braun,6555556,460075
Milwaukee Brewers,Christian Yelich,4629630,592885
Milwaukee Brewers,Avisail Garcia,2842593,541645
Milwaukee Brewers,Brett Anderson,1999852,474463
Milwaukee Brewers,Corey Knebel,1898148,608349
Milwaukee Brewers,Josh Hader,1518519,623352
Milwaukee Brewers,Eric Sogard,1481481,519299
Milwaukee Brewers,Josh Lindblom,1203519,458676
Milwaukee Brewers,Omar Narvaez,1009259,553882
Milwaukee Brewers,Orlando Arcia,814815,606115
Milwaukee Brewers,Alexander Claudio,648148,0
Milwaukee Brewers,Eric Yardley,563500,642233
Milwaukee Brewers,Freddy Peralta,447997,642547
Milwaukee Brewers,Brent Suter,383333,608718
Milwaukee Brewers,Jedd Gyorko,370370,576397
Milwaukee Brewers,Brandon Woodruff,234481,605540
Milwaukee Brewers,Keston Hiura,215593,669374
Milwaukee Brewers,Adrian Houser,215407,605288
Milwaukee Brewers,Corbin Burnes,211111,669203
Milwaukee Brewers,Luis Urias,210667,649966
Milwaukee Brewers,Devin Williams,209741,642207
Milwaukee Brewers,Ray Black,209704,605143
Milwaukee Brewers,Drew Rasmussen,143290,656876
Milwaukee Brewers,Jacob Nottingham,115255,641924
Milwaukee Brewers,Jace Peterson,115255,607054
Milwaukee Brewers,Tyrone Taylor,81250,621438
Milwaukee Brewers,Christian Yelich,14000000,592885
Milwaukee Brewers,Avisail Garcia,10750000,541645
Milwaukee Brewers,Josh Hader,6675000,623352
Milwaukee Brewers,Jackie Bradley Jr,6500000,0
Milwaukee Brewers,Brandon Woodruff,3275000,605540
Milwaukee Brewers,Brett Anderson,2500000,474463
Milwaukee Brewers,Omar Narvaez,2500000,553882
Milwaukee Brewers,Manuel Pina,1650000,0
Milwaukee Brewers,Brent Suter,1550000,608718
Milwaukee Brewers,Freddy Peralta,1234960,642547
Milwaukee Brewers,Brad Boxberger,1000000,502202
Milwaukee Brewers,Devin Williams,681100,642207
Milwaukee Brewers,Corbin Burnes,608000,669203
Milwaukee Brewers,Hunter Strickland,607488,519326
Milwaukee Brewers,Adrian Houser,584100,605288
Milwaukee Brewers,Luis Urias,575100,649966
Milwaukee Brewers,Jace Peterson,497651,607054
Milwaukee Brewers,Tyrone Taylor,472318,621438
Milwaukee Brewers,Keston Hiura,468307,669374
Milwaukee Brewers,Eric Lauer,450849,641778
Milwaukee Brewers,Willy Adames,431400,642715
Milwaukee Brewers,Pablo Reyes,414045,622569
Milwaukee Brewers,Jake Cousins,318968,0
Milwaukee Brewers,MIguel Sanchez,315901,0
Milwaukee Brewers,Rowdy Tellez,286224,642133
Milwaukee Brewers,Jandel Gustave,260695,594311
Minnesota Twins,Nelson Cruz,14000000,443558
Minnesota Twins,Marwin Gonzalez,12000000,503556
Minnesota Twins,Jake Odorizzi,9500000,543606
Minnesota Twins,Kyle Gibson,8125000,502043
Minnesota Twins,Jason Castro,8000000,488771
Minnesota Twins,Jonathan Schoop,7500000,570731
Minnesota Twins,Max Kepler,6000000,596146
Minnesota Twins,Cron,4800000,0
Minnesota Twins,Eddie Rosario,4190000,592696
Minnesota Twins,Jorge Polanco,3583333,593871
Minnesota Twins,Martin Perez,3500000,527048
Minnesota Twins,Miguel Sano,2650000,593934
Minnesota Twins,Sam Dyson,1639802,473879
Minnesota Twins,Taylor Rogers,1525000,573124
Minnesota Twins,Ehire Adrianza,1300000,501303
Minnesota Twins,Trevor May,900000,543507
Minnesota Twins,Sergio Romo,873665,489265
Minnesota Twins,Ronald Torreyes,800000,591720
Minnesota Twins,Jose Berrios,620000,621244
Minnesota Twins,Mitch Garver,575000,641598
Minnesota Twins,Willians Astudillo,526925,553902
Minnesota Twins,Ryne Harper,525184,607560
Minnesota Twins,Tyler Duffey,447600,608648
Minnesota Twins,Jake Cave,397062,595909
Minnesota Twins,Luis Arraez,361064,650333
Minnesota Twins,LaMonte Wade,262592,0
Minnesota Twins,Josh Donaldson,6666667,518626
Minnesota Twins,Kenta Maeda,5310000,628317
Minnesota Twins,Rich Hill,4629629,448179
Minnesota Twins,Nelson Cruz,4444444,443558
Minnesota Twins,Marwin Gonzalez,3333333,503556
Minnesota Twins,Eddie Rosario,2870370,592696
Minnesota Twins,Max Kepler,2314815,596146
Minnesota Twins,Sergio Romo,1759259,489265
Minnesota Twins,Taylor Rogers,1648148,573124
Minnesota Twins,Alex Avila,1574074,488671
Minnesota Twins,Jose Berrios,1490741,621244
Minnesota Twins,Jorge Polanco,1466049,593871
Minnesota Twins,Byron Buxton,1138889,621439
Minnesota Twins,Miguel Sano,1111111,593934
Minnesota Twins,Tyler Clippard,1018519,461325
Minnesota Twins,Trevor May,816667,543507
Minnesota Twins,Michael Pineda,651759,501381
Minnesota Twins,Ehire Adrianza,592593,501303
Minnesota Twins,Tyler Duffey,444444,608648
Minnesota Twins,Matt Wisler,268519,605538
Minnesota Twins,Mitch Garver,229630,641598
Minnesota Twins,Luis Arraez,220741,650333
Minnesota Twins,Jake Cave,217593,595909
Minnesota Twins,Cody Stashak,211481,664054
Minnesota Twins,Jorge Alcala,180670,660896
Minnesota Twins,Caleb Thielbar,174440,573204
Minnesota Twins,Josh Donaldson,21000000,518626
Minnesota Twins,Nelson Cruz,13000000,443558
Minnesota Twins,Miguel Sano,11000000,593934
Minnesota Twins,Andrelton Simmons,10500000,592743
Minnesota Twins,Michael Pineda,10000000,501381
Minnesota Twins,Happ,8000000,0
Minnesota Twins,Max Kepler,6500000,596146
Minnesota Twins,Jose Berrios,6100000,621244
Minnesota Twins,Taylor Rogers,6000000,573124
Minnesota Twins,Alex Colome,5000000,517008
Minnesota Twins,Jorge Polanco,4333334,593871
Minnesota Twins,Kenta Maeda,2561000,628317
Minnesota Twins,Tyler Duffey,2200000,608648
Minnesota Twins,Hansel Robles,2000000,570663
Minnesota Twins,Caleb Thielbar,700000,573204
Minnesota Twins,Luis Arraez,611000,650333
Minnesota Twins,Jorge Alcala,575500,660896
Minnesota Twins,Alex Kirilloff,502988,666135
Minnesota Twins,Ryan Jeffers,501228,680777
Minnesota Twins,Trevor Larnach,456983,663616
Minnesota Twins,Ben Rortvedt,453916,666163
Minnesota Twins,Nick Gordon,438581,624503
Minnesota Twins,Bailey Ober,371107,641927
Minnesota Twins,Gilberto Celestino,361906,665482
Minnesota Twins,Derek Law,318968,571882
Minnesota Twins,Daniel Coulombe,306700,0
New York Mets,Robinson Cano,19000000,429664
New York Mets,Jacob deGrom,9500000,594798
New York Mets,Todd Frazier,9000000,453943
New York Mets,Juan Lagares,9000000,501571
New York Mets,Jed Lowrie,8500000,476704
New York Mets,Wilson Ramos,7750000,467092
New York Mets,Jeurys Familia,6666666,544727
New York Mets,Noah Syndergaard,6000000,592789
New York Mets,Zack Wheeler,5975000,554430
New York Mets,Justin Wilson,5000000,458677
New York Mets,Michael Conforto,4025000,624424
New York Mets,Steven Matz,2625000,571927
New York Mets,Marcus Stroman,2546240,573186
New York Mets,Luis Avilan,1600000,501593
New York Mets,Edwin Diaz,607425,621242
New York Mets,Brandon Nimmo,598285,607043
New York Mets,Seth Lugo,591875,607625
New York Mets,Amed Rosario,575500,642708
New York Mets,Davis,561420,0
New York Mets,Pete Alonso,555000,624413
New York Mets,Franklyn Kilome,555000,642584
New York Mets,Dominic Smith,541260,642086
New York Mets,Tomas Nido,496506,621512
New York Mets,Luis Guillorme,298900,641645
New York Mets,Drew Gagnon,238720,543193
New York Mets,Tyler Bashlor,220816,641341
New York Mets,Robinson Cano,7500000,429664
New York Mets,Jacob deGrom,6574074,594798
New York Mets,Dellin Betances,6411815,476454
New York Mets,Wilson Ramos,4425926,467092
New York Mets,Jeurys Familia,4370371,544727
New York Mets,Rick Porcello,3703704,519144
New York Mets,Justin Wilson,1944852,458677
New York Mets,Edwin Diaz,1888889,621242
New York Mets,Steven Matz,1888889,571927
New York Mets,Michael Wacha,1666667,608379
New York Mets,Robinson Chirinos,889994,455139
New York Mets,Brandon Nimmo,805556,607043
New York Mets,Seth Lugo,740741,607625
New York Mets,Chasen Shreve,555556,592741
New York Mets,Todd Frazier,541744,453943
New York Mets,Brad Brach,314815,542960
New York Mets,Jared Hughes,259259,453172
New York Mets,Pete Alonso,241674,624413
New York Mets,Jeff McNeil,228769,643446
New York Mets,Amed Rosario,225474,642708
New York Mets,Davis,219431,0
New York Mets,Dominic Smith,214380,642086
New York Mets,David Peterson,193129,656849
New York Mets,Luis Guillorme,190869,641645
New York Mets,Miguel Castro,162512,612434
New York Mets,Corey Oswalt,130830,621261
New York Mets,Francisco Lindor,22300000,596019
New York Mets,Jacob deGrom,22000000,594798
New York Mets,Marcus Stroman,18900000,573186
New York Mets,Jeurys Familia,16666668,544727
New York Mets,Michael Conforto,12250000,624424
New York Mets,Taijuan Walker,10000000,592836
New York Mets,James McCann,8150000,543510
New York Mets,Trevor May,7750000,543507
New York Mets,Edwin Diaz,7000000,621242
New York Mets,Brandon Nimmo,4700000,607043
New York Mets,Kevin Pillar,3600000,607680
New York Mets,Jonathan Villar,3550000,542340
New York Mets,Aaron Loup,3000000,571901
New York Mets,Seth Lugo,2925000,607625
New York Mets,Dominic Smith,2550000,642086
New York Mets,Miguel Castro,1687500,612434
New York Mets,Pete Alonso,676775,624413
New York Mets,Jeff McNeil,642251,643446
New York Mets,Jerad Eickhoff,624960,595191
New York Mets,Luis Guillorme,580701,641645
New York Mets,Tomas Nido,577720,621512
New York Mets,Drew Smith,531308,622098
New York Mets,Jose Peraza,510015,606299
New York Mets,Billy McKinney,404040,641856
New York Mets,Yennsy Diaz,315901,660546
New York Mets,Tylor Megill,312834,0
New York Yankees,Giancarlo Stanton,26000000,519317
New York Yankees,Masahiro Tanaka,22000000,547888
New York Yankees,Aroldis Chapman,17200000,547973
New York Yankees,Happ,17000000,0
New York Yankees,Zack Britton,13000000,502154
New York Yankees,LeMahieu,12000000,0
New York Yankees,Didi Gregorius,11750000,544369
New York Yankees,Adam Ottavino,9000000,493603
New York Yankees,James Paxton,8575000,572020
New York Yankees,Edwin Encarnacion,8000000,429665
New York Yankees,Sabathia,8000000,0
New York Yankees,Brett Gardner,7500000,458731
New York Yankees,Austin Romine,1800000,519222
New York Yankees,Tommy Kahnle,1387500,592454
New York Yankees,Aaron Judge,684300,592450
New York Yankees,Gary Sanchez,669800,596142
New York Yankees,Gleyber Torres,605200,650402
New York Yankees,Jordan Montgomery,596600,656756
New York Yankees,Luis Cessa,578975,570666
New York Yankees,Luke Voit,573200,572228
New York Yankees,Ben Heller,555000,621294
New York Yankees,Chad Green,540792,643338
New York Yankees,Giovanny Urshela,528168,0
New York Yankees,Cameron Maybin,471472,457727
New York Yankees,Jonathan Loaisiga,443058,642528
New York Yankees,Nestor Cortes,364048,641482
New York Yankees,Gerrit Cole,13333333,543037
New York Yankees,Giancarlo Stanton,9629630,519317
New York Yankees,Masahiro Tanaka,8518519,547888
New York Yankees,Aroldis Chapman,7755556,547973
New York Yankees,Happ,6296296,0
New York Yankees,Brett Gardner,4962963,458731
New York Yankees,Zack Britton,4814815,502154
New York Yankees,LeMahieu,4444444,0
New York Yankees,Aaron Hicks,4174603,543305
New York Yankees,Adam Ottavino,3962963,493603
New York Yankees,Aaron Judge,3148148,592450
New York Yankees,Gary Sanchez,1851852,596142
New York Yankees,Giovanny Urshela,916667,0
New York Yankees,Chad Green,472222,643338
New York Yankees,Luis Cessa,331481,570666
New York Yankees,Erik Kratz,281924,456124
New York Yankees,Jonathan Holder,277778,656547
New York Yankees,Jordan Montgomery,258100,656756
New York Yankees,Gleyber Torres,250222,650402
New York Yankees,Luke Voit,234815,572228
New York Yankees,Mike Tauchman,223370,643565
New York Yankees,Tyler Wade,215852,642180
New York Yankees,Jonathan Loaisiga,215046,642528
New York Yankees,Kyle Higashioka,214519,543309
New York Yankees,Clint Frazier,165801,640449
New York Yankees,Nick Nelson,165095,656793
New York Yankees,Gerrit Cole,36000000,543037
New York Yankees,Giancarlo Stanton,29000000,519317
New York Yankees,LeMahieu,15000000,0
New York Yankees,Aroldis Chapman,14838710,547973
New York Yankees,Aaron Judge,10175000,592450
New York Yankees,Gary Sanchez,6350000,596142
New York Yankees,Luke Voit,4700000,572228
New York Yankees,Giovanny Urshela,4650000,0
New York Yankees,Gleyber Torres,4000000,650402
New York Yankees,Justin Wilson,2850000,458677
New York Yankees,Brett Gardner,2850000,458731
New York Yankees,Jameson Taillon,2250000,592791
New York Yankees,Chad Green,2150000,643338
New York Yankees,Jordan Montgomery,2130000,656756
New York Yankees,Luis Cessa,1050000,570666
New York Yankees,Wandy Peralta,790707,593974
New York Yankees,Lucas Luetge,600000,476595
New York Yankees,Kyle Higashioka,594000,543309
New York Yankees,Domingo German,583100,593334
New York Yankees,Rougned Odor,570500,596059
New York Yankees,Tyler Wade,534930,642180
New York Yankees,Nestor Cortes,386442,641482
New York Yankees,Nick Nelson,380316,656793
New York Yankees,Brooks Kriske,315901,621139
New York Yankees,Albert Abreu,300566,656061
New York Yankees,Tim Locastro,297698,641796
Oakland Athletics,Khris Davis,16500000,501981
Oakland Athletics,Stephen Piscotty,7333333,572039
Oakland Athletics,Joakim Soria,6500000,465657
Oakland Athletics,Blake Treinen,6400000,595014
Oakland Athletics,Michael Fiers,6000000,0
Oakland Athletics,Marcus Semien,5900000,543760
Oakland Athletics,Yusmeiro Petit,5500000,433589
Oakland Athletics,Jurickson Profar,3600000,595777
Oakland Athletics,Sean Manaea,3150000,640455
Oakland Athletics,Liam Hendriks,2150000,521230
Oakland Athletics,Mark Canha,2050000,592192
Oakland Athletics,Robbie Grossman,2000000,543257
Oakland Athletics,Brett Anderson,1500000,474463
Oakland Athletics,Ryan Buchter,1400000,488748
Oakland Athletics,Tanner Roark,1179543,543699
Oakland Athletics,Josh Phegley,1075000,572033
Oakland Athletics,Jake Diekman,786305,518617
Oakland Athletics,Matt Chapman,580000,656305
Oakland Athletics,Matt Olson,575000,621566
Oakland Athletics,Chad Pinder,565000,640461
Oakland Athletics,Chris Bassitt,558992,605135
Oakland Athletics,Ramon Laureano,557500,657656
Oakland Athletics,Lou Trivino,557500,642152
Oakland Athletics,Frankie Montas,319120,593423
Oakland Athletics,Daniel Mengden,247672,596043
Oakland Athletics,Wendelken,245754,0
Oakland Athletics,Khris Davis,6203704,501981
Oakland Athletics,Marcus Semien,4814815,543760
Oakland Athletics,Joakim Soria,3148148,465657
Oakland Athletics,Michael Fiers,3000000,0
Oakland Athletics,Stephen Piscotty,2925926,572039
Oakland Athletics,Yusmeiro Petit,2037037,433589
Oakland Athletics,Liam Hendriks,1962963,521230
Oakland Athletics,Mark Canha,1777778,592192
Oakland Athletics,Sean Manaea,1388889,640455
Oakland Athletics,Robbie Grossman,1379630,543257
Oakland Athletics,Jake Diekman,1018519,518617
Oakland Athletics,Chris Bassitt,833333,605135
Oakland Athletics,Chad Pinder,750000,640461
Oakland Athletics,Mike Minor,735210,501985
Oakland Athletics,McFarland,666667,0
Oakland Athletics,Tommy La Stella,556928,600303
Oakland Athletics,Matt Olson,223519,621566
Oakland Athletics,Tony Kemp,221148,643393
Oakland Athletics,Frankie Montas,212407,593423
Oakland Athletics,Ramon Laureano,210556,657656
Oakland Athletics,Lou Trivino,210556,642152
Oakland Athletics,Jesus Luzardo,208704,666200
Oakland Athletics,Vimael Machin,208704,605353
Oakland Athletics,Sean Murphy,208704,669221
Oakland Athletics,Jordan Weems,180670,607179
Oakland Athletics,Jonah Heim,109025,641680
Oakland Athletics,Elvis Andrus,8300000,462101
Oakland Athletics,Stephen Piscotty,7583333,572039
Oakland Athletics,Matt Chapman,6490000,656305
Oakland Athletics,Sean Manaea,5950000,640455
Oakland Athletics,Matt Olson,5000000,621566
Oakland Athletics,Chris Bassitt,4900000,605135
Oakland Athletics,Jake Diekman,4000000,518617
Oakland Athletics,Yusmeiro Petit,2550000,433589
Oakland Athletics,Sergio Romo,2500000,489265
Oakland Athletics,Frankie Montas,1800000,593423
Oakland Athletics,Jed Lowrie,1500000,476704
Oakland Athletics,Tony Kemp,1050000,643393
Oakland Athletics,Lou Trivino,912500,642152
Oakland Athletics,Burch Smith,705000,572143
Oakland Athletics,Ramon Laureano,580500,657656
Oakland Athletics,Wendelken,580500,0
Oakland Athletics,Aramis Garcia,575500,605244
Oakland Athletics,Sean Murphy,575500,669221
Oakland Athletics,Cole Irvin,573000,608344
Oakland Athletics,Seth Brown,552060,664913
Oakland Athletics,Deolis Guerra,545926,500610
Oakland Athletics,James Kaprielian,441648,621076
Oakland Athletics,Skye Bolt,374174,621450
Oakland Athletics,Sam Moll,282164,0
Oakland Athletics,Jacob Wilson,266829,0
Oakland Athletics,Trevor Rosenthal,11000000,572096
Philadelphia Phillies,Jean Segura,14950000,516416
Philadelphia Phillies,Bryce Harper,11538462,547180
Philadelphia Phillies,Juan Nicasio,9250000,504379
Philadelphia Phillies,Jason Vargas,8000000,450306
Philadelphia Phillies,Cesar Hernandez,7750000,514917
Philadelphia Phillies,Realmuto,5900000,0
Philadelphia Phillies,Maikel Franco,5200000,596748
Philadelphia Phillies,Aaron Nola,4500000,605400
Philadelphia Phillies,Vincent Velasquez,2249000,0
Philadelphia Phillies,Jose Alvarez,1925000,501625
Philadelphia Phillies,Hector Neris,1800000,593576
Philadelphia Phillies,Scott Kingery,1500000,664068
Philadelphia Phillies,Jay Bruce,1000000,457803
Philadelphia Phillies,Zach Eflin,590000,621107
Philadelphia Phillies,Rhys Hoskins,575000,656555
Philadelphia Phillies,Andrew Knapp,565000,595284
Philadelphia Phillies,Jared Hughes,525550,453172
Philadelphia Phillies,Edubray Ramos,474782,591693
Philadelphia Phillies,Sean Rodriguez,474456,446481
Philadelphia Phillies,Nick Pivetta,440455,601713
Philadelphia Phillies,Ranger Suarez,334208,624133
Philadelphia Phillies,Nick Williams,333828,608384
Philadelphia Phillies,Brad Miller,322272,543543
Philadelphia Phillies,Adam Haseley,304368,656514
Philadelphia Phillies,Logan Morrison,252672,489149
Philadelphia Phillies,Philip Gosselin,250656,0
Philadelphia Phillies,Bryce Harper,11168092,547180
Philadelphia Phillies,Zack Wheeler,7962963,554430
Philadelphia Phillies,Andrew McCutchen,6296296,457705
Philadelphia Phillies,Jean Segura,5877778,516416
Philadelphia Phillies,Didi Gregorius,5185185,544369
Philadelphia Phillies,Realmuto,3703704,0
Philadelphia Phillies,Brandon Workman,3500000,519443
Philadelphia Phillies,Aaron Nola,3462963,605400
Philadelphia Phillies,Hector Neris,1814815,593576
Philadelphia Phillies,Jay Bruce,1648148,457803
Philadelphia Phillies,Vincent Velasquez,1333333,0
Philadelphia Phillies,Zach Eflin,972222,621107
Philadelphia Phillies,Scott Kingery,805556,664068
Philadelphia Phillies,Adam Morgan,583333,605388
Philadelphia Phillies,David Phelps,555480,475479
Philadelphia Phillies,Tommy Hunter,314815,488984
Philadelphia Phillies,Andrew Knapp,262963,595284
Philadelphia Phillies,Philip Gosselin,212963,0
Philadelphia Phillies,Adam Haseley,210926,656514
Philadelphia Phillies,Roman Quinn,210741,596451
Philadelphia Phillies,Ranger Suarez,182758,624133
Philadelphia Phillies,Spencer Howard,155750,675921
Philadelphia Phillies,Blake Parker,149520,453284
Philadelphia Phillies,Alec Bohm,143290,664761
Philadelphia Phillies,JoJo Romero,130830,668941
Philadelphia Phillies,David Hale,120802,571735
Philadelphia Phillies,Bryce Harper,27538462,547180
Philadelphia Phillies,Zack Wheeler,22500000,554430
Philadelphia Phillies,Andrew McCutchen,20000000,457705
Philadelphia Phillies,Jean Segura,14850000,516416
Philadelphia Phillies,Didi Gregorius,12750000,544369
Philadelphia Phillies,Realmuto,10000000,0
Philadelphia Phillies,Archie Bradley,6000000,605151
Philadelphia Phillies,Hector Neris,5000000,593576
Philadelphia Phillies,Rhys Hoskins,4800000,656555
Philadelphia Phillies,Zach Eflin,4450000,621107
Philadelphia Phillies,Vincent Velasquez,4000000,0
Philadelphia Phillies,Brad Miller,3500000,543543
Philadelphia Phillies,Brandon Kintzler,3000000,445213
Philadelphia Phillies,Matt Moore,3000000,519043
Philadelphia Phillies,Andrew Knapp,1100000,595284
Philadelphia Phillies,Jose Alvarado,1000000,621237
Philadelphia Phillies,Ronald Torreyes,800000,591720
Philadelphia Phillies,Ranger Suarez,460050,624133
Philadelphia Phillies,Nick Maton,450849,665155
Philadelphia Phillies,Travis Jankowski,386442,608671
Philadelphia Phillies,Lucas Williams,358839,0
Philadelphia Phillies,Enyel De Los Santos,343504,660853
Philadelphia Phillies,Cristopher Sanchez,269896,650911
Philadelphia Phillies,JD Hammer,260695,670456
Philadelphia Phillies,Damon Jones,260695,676103
Philadelphia Phillies,Mauricio Llovera,257628,661440
Pittsburgh Pirates,Starling Marte,10333334,516782
Pittsburgh Pirates,Keone Kela,3175000,605309
Pittsburgh Pirates,Francisco Liriano,1800000,434538
Pittsburgh Pirates,Melky Cabrera,1150000,466320
Pittsburgh Pirates,Michael Feliz,648940,593140
Pittsburgh Pirates,Richard Rodriguez,615120,593144
Pittsburgh Pirates,Josh Bell,587000,605137
Pittsburgh Pirates,Adam Frazier,584000,624428
Pittsburgh Pirates,Trevor Williams,584000,592866
Pittsburgh Pirates,Joe Musgrove,582500,605397
Pittsburgh Pirates,Colin Moran,579500,592567
Pittsburgh Pirates,Elias Diaz,578500,553869
Pittsburgh Pirates,Erik Gonzalez,577000,570481
Pittsburgh Pirates,Steven Brault,571465,643230
Pittsburgh Pirates,Kevin Newman,557500,621028
Pittsburgh Pirates,JT Brubaker,555000,664141
Pittsburgh Pirates,Jacob Stallings,536664,607732
Pittsburgh Pirates,Jose Osuna,502529,591741
Pittsburgh Pirates,Bryan Reynolds,486392,668804
Pittsburgh Pirates,Chris Stratton,430191,608717
Pittsburgh Pirates,Clay Holmes,423728,605280
Pittsburgh Pirates,Pablo Reyes,291840,622569
Pittsburgh Pirates,Geoff Hartlieb,274528,664129
Pittsburgh Pirates,Cole Tucker,235736,657061
Pittsburgh Pirates,Dario Agrazal,217832,642607
Pittsburgh Pirates,Dovydas Neverauskas,204953,596720
Pittsburgh Pirates,Gregory Polanco,3562963,570256
Pittsburgh Pirates,Josh Bell,1777778,605137
Pittsburgh Pirates,Trevor Williams,1046296,592866
Pittsburgh Pirates,Adam Frazier,1037037,624428
Pittsburgh Pirates,Joe Musgrove,1037037,605397
Pittsburgh Pirates,Derek Holland,370370,502706
Pittsburgh Pirates,Riddle,314815,0
Pittsburgh Pirates,Chad Kuhl,311111,641771
Pittsburgh Pirates,Erik Gonzalez,268519,570481
Pittsburgh Pirates,Richard Rodriguez,234630,593144
Pittsburgh Pirates,Colin Moran,219815,592567
Pittsburgh Pirates,Steven Brault,218704,643230
Pittsburgh Pirates,Bryan Reynolds,218333,668804
Pittsburgh Pirates,Chris Stratton,217963,608717
Pittsburgh Pirates,Mitch Keller,213889,656605
Pittsburgh Pirates,John Ryan Murphy,212963,571974
Pittsburgh Pirates,Dovydas Neverauskas,211852,596720
Pittsburgh Pirates,JT Brubaker,208704,664141
Pittsburgh Pirates,Nik Turley,208704,543867
Pittsburgh Pirates,Geoff Hartlieb,193130,664129
Pittsburgh Pirates,Sam Howard,177555,607572
Pittsburgh Pirates,Jose Osuna,159691,591741
Pittsburgh Pirates,Nicholas Tropeano,114444,0
Pittsburgh Pirates,Ke,84105,0
Pittsburgh Pirates,Bryan Hayes,52955,0
Pittsburgh Pirates,Austin Davis,40495,656354
Pittsburgh Pirates,Adam Frazier,4300000,624428
Pittsburgh Pirates,Tyler Anderson,2500000,542881
Pittsburgh Pirates,Chad Kuhl,2130000,641771
Pittsburgh Pirates,Richard Rodriguez,1700000,593144
Pittsburgh Pirates,Jacob Stallings,1300000,607732
Pittsburgh Pirates,Ben Gamel,1177490,592325
Pittsburgh Pirates,Chasen Shreve,1169425,592741
Pittsburgh Pirates,Chris Stratton,1100000,608717
Pittsburgh Pirates,Wilmer Difo,849408,594694
Pittsburgh Pirates,Kyle Crick,800000,605195
Pittsburgh Pirates,Clay Holmes,650000,605280
Pittsburgh Pirates,Bryan Reynolds,601000,668804
Pittsburgh Pirates,Kevin Newman,598000,621028
Pittsburgh Pirates,Michael Perez,591500,605421
Pittsburgh Pirates,JT Brubaker,590500,664141
Pittsburgh Pirates,Ke,589500,0
Pittsburgh Pirates,Bryan Hayes,579000,0
Pittsburgh Pirates,David Bednar,575000,670280
Pittsburgh Pirates,Sam Howard,518404,607572
Pittsburgh Pirates,Austin Davis,481416,656354
Pittsburgh Pirates,Wil Crowe,386442,640444
Pittsburgh Pirates,Chase De Jong,325102,608328
Pittsburgh Pirates,Cole Tucker,312834,657061
Pittsburgh Pirates,Kyle Keller,288298,664918
Pittsburgh Pirates,Rodolfo Castro,288298,666801
Pittsburgh Pirates,Jared Oliva,276480,666931
San Diego Padres,Eric Hosmer,21000000,543333
San Diego Padres,Manny Machado,12000000,592518
San Diego Padres,Garrett Richards,7000000,572070
San Diego Padres,Wil Myers,5500000,571976
San Diego Padres,Kirby Yates,3062500,489446
San Diego Padres,Craig Stammen,2250000,489334
San Diego Padres,Austin Hedges,2060000,595978
San Diego Padres,Robbie Erlin,1450000,572362
San Diego Padres,Travis Jankowski,1165000,608671
San Diego Padres,Greg Garcia,910000,594824
San Diego Padres,Hunter Renfroe,582100,592669
San Diego Padres,Matthew Strahm,581700,0
San Diego Padres,Manuel Margot,577100,622534
San Diego Padres,Dinelson Lamet,566700,659275
San Diego Padres,Joey Lucchesi,565100,664192
San Diego Padres,Eric Lauer,562500,641778
San Diego Padres,Anderson Espinoza,555000,0
San Diego Padres,Edward Olivares,555000,658668
San Diego Padres,Chris Paddack,525184,663978
San Diego Padres,Francisco Mejia,508470,642336
San Diego Padres,Trey Wingenter,500332,622259
San Diego Padres,Luis Perdomo,435664,606131
